pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	0.129129129129129	0.757953355654505	0.118815039412263	0.578097209993048	1.25593095750141	20	Tubb2b Cdh1 Iqgap2 Tubb4b Tuba1c Tubb2a Tuba1a Tuba1b Tubb6 Iqgap3 Rac1 Actg1 Iqgap1 Calm1
REACTOME_RHO_GTPASES_ACTIVATE_KTN1	0.696871628910464	1	0.0338245444462164	0.438322618956074	0.849513818485045	8	Klc1 Rhoa Kif5b Rac1 Cdc42
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	0.365714285714286	0.996929334011184	0.0665892104103933	0.603364958475075	1.10592725014622	6	Prkca Prkcd Rac1 Pin1
REACTOME_RHO_GTPASES_ACTIVATE_PAKS	0.796697626418989	1	0.0248493879589072	0.385147396197558	0.783698045593412	11	Limk1 Myh9 Rac1 Calm1 Cdc42 Myl12b Myl9
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	0.393606393606394	1	0.0566484183613995	0.451205020289496	1.04249323307337	45	Ar Rhob H3c8 Ywhah Sfn Ywhaz H2bc6 H4c18 H2bc3 Rhoa H3c11 H4c12 H3c4 Ywhag Myh9 H2bc21 Ywhaq Rac1 Cdc25c
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS	0.171562867215041	0.80697484333848	0.110564716336619	0.722606045346185	1.28090951376015	5	Rhpn2 Rhob Rhoa
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	0.63184584178499	1	0.0355420211253902	0.437223445453654	0.915351570411422	13	Rhob Limk1 Rhoa Myh9 Rock2 Rock1 Cfl1 Myl12b Myl9
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	0.669	1	0.0321428397352941	0.40885088374955	0.913604458910325	28	Wipf3 Baiap2 Arpc1b Nck1 Actr2 Ptk2 Arpc5 Rac1 Wasl Arpc3 Actg1 Arpc2 Wipf2 Cdc42 Actr3 Arpc4
REACTOME_RHO_GTPASE_CYCLE	0.341658341658342	0.982124731550437	0.0633597010643758	0.415617719697452	1.03322647138457	234	Arhgap27 Fam83b Cdc42ep5 Rhpn2 Fmnl1 Sema4f Wipf3 Arhgdig Iqgap2 Rhob Arhgap18 Dlc1 Basp1 Srgap1 Filip1 Stk10 Baiap2l1 Efhd2 Dlg5 Tmod3 Baiap2 Fam169a Chn2 Dock5 Arhgap32 Plekhg5 Prag1 Jup Pkp4 Arhgef39 Arhgef18 Spata13 Tjp2 Ngef Letm1 Pak4 Arhgap42 Dock10 Diaph1 Dock8 Diaph3 Tuba1b Rhoa Nhs Vamp3 Vav3 Rhou Slk Arap2 Vcp Anln Epha2 Fam135a Plekhg6 Tiam1 Ocrl Iqgap3 Add3 Tfrc Racgap1 Nck2 Arhgap6 Nck1 Rbmx Diaph2 Itsn2 Cdc42se2 Arhgdia Twf1 Rac1 Als2 Wasl Srgap2 Ect2 Rras2 Cit Tnfaip1 Arhgap19 Daam1 Src Arhgap17 Actg1 Mospd2 Rock2 Aldh3a2 Sos2 Kif14 Iqgap1 Arhgap21 Sptbn1 Gna13 Sowahc Samm50 Plxna1 Arfgap3 Vangl1 Wipf2 Lrrc1 Rock1 Tpm3 Txnl1 Gfod1 Slc4a7 Cdc42ep2 Rnf20 Pard6b Cdc42 Acbd5
REACTOME_RHO_GTPASE_EFFECTORS	0.58941058941059	1	0.0380842053196415	0.395263787938309	0.979584283742459	201	Tubb2b Ar Cdh1 Rhpn2 Fmnl1 Wipf3 Iqgap2 Dync1i1 Rhob H3c8 Spc24 Ywhah Prkca Ppp1cc Tubb4b Baiap2 Tuba1c Tubb2a Sfn Limk1 Ywhaz Ppp2r5b Tuba1a Zwint Klc1 Diaph1 H2bc6 H4c18 Diaph3 Cenps H2bc3 Rangap1 Tuba1b Rhoa Tubb6 Mad1l1 Kif5b Cenpi Arpc1b H3c11 Cdca8 Sgo2a Prc1 Cenpu Prkcd H4c12 H3c4 Iqgap3 Ywhag Pfn2 Nck1 Myh9 Clasp2 Diaph2 H2bc21 Nsl1 Actr2 Ywhaq Ptk2 Arpc5 Rac1 Wasl Zwilch Kif2c Pin1 Nuf2 Srgap2 Cdc25c Mad2l1 Cit Arpc3 Birc5 Daam1 Ercc6l Src Actg1 Arpc2 Rock2 Kif14 Iqgap1 Plk1 Calm1 Xpo1 Cdc20 Mapre1 Dynll1 Cenpt H4c11 Wipf2 Rock1 Tax1bp3 Cdc42 Cenpm Cenpa H2ac4 Actr3 Cenpn Arpc4 Bub1 Nup107 Cfl1 Cenpf Ska1
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	0.771313941825476	1	0.0250603987343648	0.383863262317872	0.821129588795684	16	Birc3 Sdcbp Pdcd6ip Casp8 Tradd
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	0.984787018255578	1	0.00801915843678622	0.228718034611364	0.478833910532179	13	Tlr3 Nkiras2 Chuk Ikbkg Nfkbib Ikbkb Rela Myd88 Nfkb2
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	0.865	1	0.0180905963991599	0.346893425035208	0.775156401699203	28	H3c8 H2ac25 H4c18 H3c11 H2ac8 H4c12 H3c4 Prmt6 H4c11 H2ac4 Smarca2 H2ax Arid1a Dnmt3a Actl6a H3c3 H3c10
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	0.753549695740365	1	0.0268860833830403	0.388505994384006	0.81335888038819	13	Crcp Polr3k Polr2h Polr3h Polr2l Polr2f Polr3g Polr3d Polr3f Polr3a Polr2e
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	0.916	1	0.0138978052489646	0.322156250433571	0.721341393946189	29	Crcp Snapc3 Polr3k Polr2h Polr3h Gtf3c2 Zfp143 Gtf3c6 Pou2f1 Polr2l Polr2f Polr3g Polr3d Polr3f Polr3a Polr2e
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	0.805025125628141	1	0.0227981839377501	0.369207708808004	0.795165784485261	18	Crcp Polr3k Polr2h Polr3h Gtf3c2 Gtf3c6 Polr2l Polr2f Polr3g Polr3d Polr3f Polr3a Polr2e
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.828	1	0.0208547494438027	0.357720612142913	0.780627519789363	21	Crcp Snapc3 Polr3k Polr2h Polr3h Zfp143 Pou2f1 Polr2l Polr2f Polr3g Polr3d Polr3f Polr3a Polr2e
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	0.85871743486974	1	0.0187018035626708	0.344477238709127	0.739002787869041	17	Crcp Polr3k Polr2h Polr3h Polr2l Polr2f Polr3g Polr3d Polr3f Polr3a Polr2e
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	0.995004995004995	1	0.00323243877654383	0.249009675361503	0.578380152053122	50	Ssu72 Snapc3 Polr2c Ncbp1 Gtf2f2 Polr2h Gtf2e1 Ints8 Ints3 Zfp143 Polr2g Ints1 Pou2f1 Polr2l Ints9 Ints11 Nabp1 Polr2f
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	1	1	0	0.290858672031493	0.733325243090503	519	Rarb Ar Klf4 Jun Mmp13 Tead4 Ucma Akt3 Perp Fkbp5 H3c8 Zfp703 Prelid3a Gata4 Ywhah Kras Tigar Gsr Mamld1 G6pdx Nr0b2 Hes1 Rybp Ccne2 Cited4 Stat1 Sfn Ywhaz Foxo6 Rngtt Aurka Srebf1 Kmt5a H2bc6 L3mbtl2 Ssu72 Cat Plk3 Gamt H4c18 Nkx3-2 Taf4b Dll1 H2bc3 Smurf1 Bard1 Parp1 Smad6 Psmc2 Txnrd1 Med8 Ppp1r13l Pcna Snapc3 E2f6 Nbn H3c11 Bmp2 Atad2 Cycs Med30 Rfc5 Cdk1 Ppp1r13b Ube2c Prdx1 Polr2c Zfp706 Spp1 Txn1 Slbp Csnk2a2 Psmb3 H4c12 Psmd3 Psmd14 H3c4 Cenpj Ncbp1 Psmd12 Gtf2f2 Rfc3 Lsm11 Ccnc Rpa2 Ywhag Ccnb1 Smad2 Psmd1 Zfp566 Cnot1 H2bc21 Twist2 Psmc1 Yaf2 Ywhaq Psmd11 Chek1 Cdc27 Rad51 Psmb7 Rrm2b Polr2h Cbx5 Smad7 Rraga Topbp1 Pin1 Prmt6 Gtf2e1 Mapkapk5 Tcf7 Psmd5 Cdc25c Psmd10 Kat2b Psmd9 Birc5 Wwp1 Psmd13 Src Mov10 Brip1 Prkag1 Psmc5 Med27 Psmc4 Med7 Socs4 Psma1 Lifr Tgfa Lgals3 Ints8 Rnf111 Cnot7 Psme2 Calm1 Rfc2 Alyref E2f8 Psma4 Rbx1 Med4 Rheb Dna2 Ints3 Gatad2a Camk2d H4c11 Rfc4 Sp7 Psmb10 Psmc3 Cox20 Psmd7 Skil Nr3c1 Zfp143 Polr2g Chek2 Leo1 Fanci Ints1 Psmd2 Psma7 Lbr H2ac4 Smarca2 Dpy30 Cdk8 Uxt Pou2f1 Akt1 Apoe Polr2l Magoh Rpa1 Mybl2 Fancd2 E2f7 Fbxw7 Med6 Psmd4 Anapc15 Zfp334 Taf7 Aifm2 Ints9 Ints11 Cpsf4 Psma2 Nabp1 Ago2 Rbl1 Prkag2 Clp1 Polr2f Cox14 Ccna2 Med10 H2ax Psmb6 Aurkb Rmi2 Rabggtb Psmd6 Nfyc Phc2 Prkab1 Rpa3 Gata3 Arid1a Eif4a3 H3f3b Nelfcd Myl9 Psme1 Htt Prkaa1 Yes1 Blm Psmc6 Sco1 Mre11a Psma3 Iws1 Ppp2cb Thoc6 Elf1 Rictor
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION				-0.21575723830735		37	Snrpd3 Thoc3 Rbm8a Papola U2af2 Pcf11 Cpsf3 Srsf1 Srrm1 Cstf1 Cpsf1 Upf3b Snrpe Rnps1 Thoc1 Srsf4 Ddx39b Srsf9 Cstf2 Snrpb Sarnp Dhx38 Cpsf2 Pabpn1 Cstf3 Srsf2 Thoc5 Poldip3 Thoc6 Eif4a3 Clp1 Cpsf4 Magoh Alyref Lsm11 Ncbp1 Slbp
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	0.94	1	0.011622042518008	0.312463795402964	0.712221160445122	37	H3c8 H2bc6 H4c18 Polr1e H2bc3 H3c11 H4c12 H3c4 H2bc21 Polr2h H4c11 H2ac4 Taf1d Polr2l Polr2f H2ax H3f3b H3c3 H3c10 H3c1 H2bc14 Polr2e H2bc4 Ercc3
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	0.973026973026973	1	0.00759591053352814	0.289569308692783	0.670494590935896	47	H3c8 H2bc6 H4c18 Polr1e H2bc3 H3c11 H4c12 H3c4 H2bc21 Polr2h Kat2b Gatad2a H4c11 H2ac4 Taf1d Polr2l Cavin1 Polr2f H2ax H3f3b Mta3 H3c3 Mbd3 H3c10
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	0.987987987987988	1	0.0054335217582325	0.233139697549801	0.508905194008128	22	Polr1e Polr2h Kat2b Gatad2a Taf1d Polr2l Polr2f Mta3 Mbd3 Polr2e Ercc3 Hdac2
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	0.897280966767372	1	0.0160304351647231	0.325805000583143	0.691658332200335	15	Polr1e Polr2h Taf1d Polr2l Cavin1 Polr2f
REACTOME_RND1_GTPASE_CYCLE	0.284	0.940685251135945	0.0725351864394589	0.517965951381719	1.13031919950118	21	Fam83b Dlg5 Plekhg5 Pkp4 Epha2 Fam135a Tfrc Rbmx Rras2 Aldh3a2 Kif14 Plxna1 Vangl1 Txnl1
REACTOME_RND2_GTPASE_CYCLE	0.393	1	0.0567672387487446	0.477160693100339	1.05333815492633	24	Fam83b Dlg5 Prag1 Pkp4 Epha2 Tfrc Rbmx Tnfaip1 Aldh3a2 Kif14 Vangl1 Lrrc1 Txnl1
REACTOME_RND3_GTPASE_CYCLE	0.277	0.938858407079646	0.0738052724171275	0.519765842614716	1.13424697045262	21	Fam83b Sema4f Dlg5 Tmod3 Plekhg5 Pkp4 Epha2 Rbmx Tnfaip1 Arhgap21 Vangl1 Rock1 Txnl1
REACTOME_ROBO_RECEPTORS_BIND_AKAP5	0.0945945945945946	0.680505505505506	0.166933848713193	0.834163552148254	1.33630697288599	3	Prkca Akap5
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING	0.806756756756757	1	0.037536290520292	0.466057079523414	0.746610569984878	3	Clasp2 Cap1 Abl2
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	0.868571428571429	1	0.0256927476530375	0.376373452584397	0.689867138616562	6	Lyn Lat2 Fyn Pdpk1 Pik3cb Grb2
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	0.54171562867215	1	0.0493910105981501	0.545494619948636	0.966957380023632	5	Itpr3 Prkcd Pla2g6
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING	0.268918918918919	0.927891404918432	0.0916795246008379	0.742511556886372	1.18948300769121	3	Ntn1 Trpc1
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	0.893203883495146	1	0.0208547494438027	0.335131343752206	0.649518631283529	8	Srebf1 Cpt1a Tgs1 Ep300 Ncoa2
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	0.428857715430862	1	0.052805004567129	0.484896605144854	1.04024272945609	17	Atp6v0e2 Atp6v0a4 Atp6v1h Atp6v1b2 Atp6v1c1 Atp6v0e Atp6v0b Atp6v1a
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION	0.57	1	0.127505315300183	-0.433421089095192	-0.934074624290034	4	Mterf4 Mrm3 Mrm2 Mrm1
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	0.986	1	0.00562708211299112	0.261399851591113	0.60122038892128	41	Utp14a Pno1 Bud23 Noc4l Rrp7a Nol6 Tbl3 Rrp9 Dcaf13 Nhp2 Pwp2 Snu13 Imp4 Utp18
REACTOME_RRNA_PROCESSING	1	1	0	0.193742432889772	0.459962794036623	80	Utp14a Bop1 Pno1 Exosc3 Ltv1 Bud23 Noc4l Csnk1e Rrp7a Nol6 Tbl3 Rrp9 Dcaf13 Nhp2 Pwp2 Rpp30 Exosc4 Snu13 Eri1 Nol9 Imp4 Exosc7 Mrm1 Utp18 Tex10 Nol12 Exosc2 Nop14 Exosc1 C1d Fcf1 Mrm2 Utp3 Utp20 Rpp40 Nop10 Elac2 Ddx21
REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION	0.346456692913386	0.982124731550437	0.213927855492356	-0.433541233541234	-1.06487120323789	6	Mterf4 Mrm3 Trmt10c Elac2 Mrm2 Mrm1
REACTOME_RSK_ACTIVATION	0.33587786259542	0.981514410396586	0.147331213699377	-0.541978387364921	-1.06028590476626	3	Mapk3 Mapk1 Pdpk1
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.0356889429018778	0.485369165271504	0.321775918075361	-0.791909116098642	-1.54923165430571	3	Cr1l Runx1 Cbfb
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	0.895791583166333	1	0.0157837626630889	0.331167034863717	0.710448571091983	17	Rybp Csnk2a2 Yaf2 Smarca2 Phc2 Arid1a Actl6a Ep300
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION	0.0356889429018778	0.485369165271504	0.321775918075361	-0.791909116098642	-1.54923165430571	3	Axin1 Runx1 Cbfb
REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS	0.152671755725191	0.806528033693077	0.224966093540314	-0.644638403990025	-1.26112226862919	3	Runx1 Cbfb Tjp1
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	0.958	1	0.00966564348468499	0.300303791702644	0.686238563524211	38	H3c8 H2bc6 H4c18 H2bc3 H3c11 H4c12 H3c4 H2bc21 Prmt6 Kat2b Mov10 H4c11 H2ac4 Dpy30 H2ax H3f3b Myl9 H3c3 H3c10 Ep300
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING	0.375	0.999130434782609	0.160801401070022	-0.487044478315089	-1.04963948349727	4	Runx1 Cbfb Elf2 Elf1
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	0.874125874125874	1	0.0173129588067077	0.354124677219293	0.834128393937973	67	H3c8 H2bc6 H4c18 H2bc3 Psmc2 H3c11 Psmb3 H4c12 Psmd3 Psmd14 H3c4 Psmd12 Psmd1 H2bc21 Psmc1 Psmd11 Psmb7 Psmd5 Psmd10 Psmd9 Psmd13 Psmc5 Psmc4 Psma1 Psme2 Psma4 H4c11 Psmb10 Psmc3 Psmd7 Psmd2 Psma7 H2ac4 Psmd4 Psma2 H2ax Psmb6 Psmd6 Gata3 H3f3b Psme1 Psmc6 Psma3 H3c3 H3c10 Psmb2 Psma6
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES	0.945	1	0.0946646223153342	-0.319800471109879	-0.68920851434188	4	Runx1 Cbfb Socs3 Socs4
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS	0.927027027027027	1	0.030918431706181	0.399474347068076	0.639946871451503	3	Lgals3 Cbfb Runx1
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING	0.970074812967581	1	0.0244268887168729	0.327461863385657	0.55440271996619	4	Lifr Elf1 Cbfb Runx1
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING	0.0356889429018778	0.485369165271504	0.321775918075361	-0.791909116098642	-1.54923165430571	3	Axin1 Runx1 Cbfb
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	0.232016210739615	0.875161553811636	0.0838361057159929	0.556070843855642	1.17284611132598	14	Ar Ucma Hes1 Smad6
REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION	0.121813031161473	0.744343624020065	0.216542836735348	-0.791799418201967	-1.30802360906058	2	Hdac4 Cbfb
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	0.0387779083431257	0.503455555776853	0.248911114434702	0.830286689656712	1.47178691180226	5	Mmp13 Akt3 Akt1
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	0.130030959752322	0.759795007439246	0.120433371642259	0.637446796403703	1.29707694623779	11	Ar Ucma Hes1
REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION	0.240793201133145	0.879538564721663	0.150169802128406	-0.700928106385926	-1.15790753356308	2	Foxo3 Smad3
REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION	0.240793201133145	0.879538564721663	0.150169802128406	-0.700928106385926	-1.15790753356308	2	Tgfb1 Smad3
REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION	0.739189189189189	1	0.0415717899246479	0.503665434268595	0.806858115631447	3	Spp1 Rorc Cbfb
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING	0.461714285714286	1	0.0554793308704233	0.559330778707599	1.02521557032681	6	Mamld1 Hes1 Kat2b
REACTOME_RUNX3_REGULATES_P14_ARF	0.554476806903991	1	0.0444181153081573	0.493874196606593	0.957178426269044	8	Kras Ep300 Ccnd1
REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.995	1	0.0916795246008379	-0.285021477068034	-0.614255595321164	4	Tcf7l2 Ctnnb1 Ccnd1 Tcf7
REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION	0.0745341614906832	0.620577909802863	0.237793834423688	0.965927977839335	1.28890990121523	1	Tead4
REACTOME_SARS_COV_1_INFECTION	0.313	0.955591947726099	0.0676760401641789	0.498185676624132	1.10817086506646	26	Chmp4c Parp14 St3gal1 St3gal4 Chmp6 Galnt1 Vcp St6galnac2
REACTOME_SARS_COV_2_INFECTION	0.556	1	0.0408229003677776	0.431315420093912	0.977721264382343	33	Chmp4c Parp14 St3gal1 St3gal4 Chmp6 Galnt1 Vcp St6galnac2
REACTOME_SARS_COV_INFECTIONS	0.901098901098901	1	0.0151147394041638	0.345436984237672	0.812406333489694	64	Chmp4c Parp14 St3gal1 Stat2 St3gal4 Sigmar1 Nfe2l2 Chmp6 Galnt1 Vcp St6galnac2 Suds3 Zcrb1 Rock2 Parp9 Rbx1 Gatad2a Rock1 Tusc3 Nr3c1 Chmp3 Tbk1 Atp1b3 Il6ra Parp4 Becn1 Keap1 Tubb5 Ptges3 St6gal1 Mta3 Fut8
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	0.226932668329177	0.875161553811636	0.096887770327544	0.724104347375572	1.22593029787891	4	Scara5 Masp1 Ftl1
REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS	0.576107899807322	1	0.0699458736501659	-0.708310249307479	-0.948164448360949	1	Hyou1
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	0.0539291217257319	0.553788316946212	0.241339976815091	0.922565452278709	1.36947544476222	2	Apol9a Hpx
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.863136863136863	1	0.0181674946847152	0.357944075145106	0.828815620432247	47	Ccne2 Psmc2 Psmb3 Psmd3 Psmd14 Psmd12 Psmd1 Psmc1 Psmd11 Psmb7 Psmd5 Psmd10 Psmd9 Psmd13 Psmc5 Psmc4 Psma1 Psme2 Psma4 Psmb10 Psmc3 Psmd7 Psmd2 Psma7 Psmd4 Psma2 Ccna2 Psmb6 Psmd6 Psme1 Psmc6 Psma3 Psmb2 Psma6 Psmb5 Cks1b Psma5 Ccnd1 Skp2 Ubc
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	0.0142089203642951	0.294163054028379	0.380730400722792	0.681919428952461	1.47230493765421	19	Tubb2b Chmp4c Tubb4b Tuba1c Tubb2a Chmp6 Tuba1a Tuba1b Tubb6
REACTOME_SELECTIVE_AUTOPHAGY	0.453546453546454	1	0.0500922874402106	0.43987918615139	1.01438186500757	43	Tubb2b Epas1 Dync1i1 Tubb4b Tuba1c Tubb2a Tuba1a Tuba1b Tubb6 Pgam5 Vcp Csnk2a2 Tomm5
REACTOME_SELENOAMINO_ACID_METABOLISM	0.462783171521036	1	0.0526973085708419	0.529644685038369	1.02650527116043	8	Gsr Txnrd1 Aimp2 Eef1e1
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.393743257820928	1	0.0602484086158019	0.559740909360236	1.08483481506246	8	Limk1 Fes Rac1 Nrp1 Fyn Plxna1 Cfl1
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.332225913621262	0.981514410396586	0.0697792517076235	0.598142500693097	1.13144169118733	7	Fes Rac1 Nrp1 Fyn Plxna1 Pip5k1c Tln1
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.562372188139059	1	0.0413209506074822	0.4630301200397	0.958771512821836	12	Rhob Limk1 Rhoa Myh9 Rock2 Rock1 Myl12b Myl9
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.496957403651116	1	0.0466015072985992	0.478611031878506	1.00199878163364	13	Rhob Limk1 Rhoa Myh9 Rac1 Rock2 Rock1 Myl12b Myl9
REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION	0.36979969183359	0.999130434782609	0.0813027345384498	0.731541764787367	1.08591588945785	2	Rhoa Rac1
REACTOME_SEMAPHORIN_INTERACTIONS	0.285	0.940685251135945	0.0723570851036907	0.492831084116698	1.10824216805524	30	Rhob Plxnb3 Dpysl5 Dpysl2 Sema3e Limk1 Rhoa Sema6d Cd72 Fes Myh9 Rac1 Rock2 Nrp1 Fyn Plxna1 Rock1 Cfl1 Pip5k1c Tln1
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.858141858141858	1	0.0185498307405843	0.35844596054919	0.829010805600828	46	Jun H3c8 H2bc6 H4c18 H2bc3 H3c11 Cdkn2d Ube2c H4c12 H3c4 Mapk7 H2bc21 Cdc27
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS	0.73090481786134	1	0.0356176233437444	0.458792266879907	0.81326662469938	5	Nbn Kpna2 Mre11a
REACTOME_SENSORY_PERCEPTION	0.254745254745255	0.902196302136055	0.0780892306943345	0.469114707864013	1.09767512665729	57	Ppef1 Cngb1 Lrp8 Lpl Ripor2 Ldlr Syn1 Epb41l1 Rdh10 Prkca Clic5 Gnal Itpr3 Scnn1a Rdh11 Sdc1 Stx1a Triobp Myh9 Twf1 Gnb1 Msn Actg1 Sptbn1 Calm1 Sag Bsn Nmt1 Stra6 Agrn Apoe Atp2b1 Mpp1 Lrp10 Nmt2
REACTOME_SENSORY_PERCEPTION_OF_SALTY_TASTE	0.291925465838509	0.940685251135945	0.112843355675562	0.85180055401662	1.13662114890646	1	Scnn1a
REACTOME_SENSORY_PERCEPTION_OF_TASTE	0.492361927144536	1	0.05378728077603	0.563135343554765	0.998227767037734	5	Itpr3 Scnn1a Gnb1
REACTOME_SENSORY_PROCESSING_OF_SOUND	0.745	1	0.0267456741432593	0.387792995626388	0.872040267102667	30	Ripor2 Syn1 Epb41l1 Clic5 Stx1a Triobp Myh9 Twf1 Msn Actg1 Sptbn1 Bsn
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	0.633633633633634	1	0.0347904098478036	0.425365182703389	0.924116726331981	20	Ripor2 Epb41l1 Clic5 Triobp Myh9 Twf1 Msn Actg1 Sptbn1
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	0.869130869130869	1	0.0177038118052295	0.360054108573323	0.88196310852311	152	Tubb2b Dync1i1 Spc24 Ppp1cc Tubb4b Tuba1c Tubb2a Ppp2r5b Tuba1a Zwint Cenps Rangap1 Tuba1b Tubb6 Psmc2 Mad1l1 Cenpi Cdca8 Cdca5 Sgo2a Ube2c Cenpu Psmb3 Psmd3 Psmd14 Psmd12 Psmd1 Clasp2 Psmc1 Nsl1 Psmd11 Cdc27 Psmb7 Zwilch Kif2c Nuf2 Psmd5 Mad2l1 Psmd10 Psmd9 Birc5 Psmd13 Ercc6l Psmc5 Psmc4 Psma1 Plk1 Psme2 Xpo1 Psma4 Cdc20 Mapre1 Dynll1 Cenpt Psmb10 Psmc3 Rad21 Psmd7 Psmd2 Psma7 Cenpm Cenpa Cenpn Bub1 Nup107 Stag1 Cenpf Ska1 Psmd4 Kntc1 Anapc15 Cenpk Spdl1 Psma2 Nup43 Zw10 Psmb6 Aurkb Cenpc1 Psmd6 Sgo1 Knl1 Nup160 Psme1 Ndc80 Tuba4a Psmc6 Psma3 Clip1 Pafah1b1 Espl1 Ppp2cb
